"Run Fondo";"nombre_fm";"fecha";"nemotecnico_inst";"nombre_emisor";"codigo_pais_em";"tipo_inst";"fecha_venc";"situacion_inst";"clasif_riesgo";"nombre_grupo_emp";"cant_unidades";"tipo_unidades";"tir";"valor_par";"valor_relevante";"cod_valorizacion";"base_tasa";"tipo_interes";"valorizacion_cierre";"cod_moneda_liq";"cod_pais_trans";"porc_capital_em";"porc_total_act_em";"porc_total_act_fondo"
"8189";US MID CAP ;2023-04-30;IWR US;Ishares Russell Mid-Cap Etf;US;ETFA;;1;NA;NA;59800.00;PROM;;;55845.42;3;0;NA;3339556;PROM;US;0.000;0.016;17.978
"8189";US MID CAP ;2023-04-30;JPMSCCU LX;Jpmorgan Funds - Us Small Cap;LU;CFME;;1;NA;NA;10.77;PROM;;;216842.80;3;0;NA;2335;PROM;US;0.000;0.109;0.013
"8189";US MID CAP ;2023-04-30;LMSCPAU ID;Legg Mason Global Funds Plc Ro;IE;CFME;;1;NA;NA;26.26;PROM;;;261610.71;3;0;NA;6870;PROM;US;0.000;0.001;0.037
"8189";US MID CAP ;2023-04-30;CSPX LN;Ishares Core S&P 500 Ucits Etf;IE;ETFA;;1;NA;NA;10160.00;PROM;;;346648.05;3;0;NA;3521944;PROM;US;0.000;0.008;18.960
"8189";US MID CAP ;2023-04-30;FOLESCI LX;Bnp Paribas Funds Us Small Cap;LU;CFME;;1;NA;NA;60.63;PROM;;;292079.88;3;0;NA;17709;PROM;US;0.000;0.003;0.095
"8189";US MID CAP ;2023-04-30;RUSOEIU LX;Robeco Us Select Opportunities;LU;CFME;;1;NA;NA;11872.80;PROM;;;295413.58;3;0;NA;3507386;PROM;US;0.000;0.653;18.882
"8189";US MID CAP ;2023-04-30;SPY4 LN;Spdr S&P 400 U S  Mid Cap Ucit;IE;ETFA;;1;NA;NA;15800.00;PROM;;;60327.83;3;0;NA;953180;PROM;US;0.000;0.076;5.131
"8189";US MID CAP ;2023-04-30;SPYG US;Spdr S&P 500 Growth Etf;US;ETFA;;1;NA;NA;57000.00;PROM;;;45105.30;3;0;NA;2571002;PROM;US;0.000;0.022;13.841
"8189";US MID CAP ;2023-04-30;THASCIU LX;Threadneedle Lux - American Sm;LU;CFME;;1;NA;NA;300.00;PROM;;;13447.80;3;0;NA;4034;PROM;US;0.000;0.001;0.022
"8205";ACCIONES USA;2023-04-30;IVV US;ISHARES S&P 500 INDEX FUND;US;ETFA;;1;NA;ISHARES S&P 500 INDEX FUND;4100.00;CA;;;335506.28;3;0;NA;1375576;PROM;US;0.780;0.000;9.985
"8205";ACCIONES USA;2023-04-30;JPMUSEC LX;JPM INV-JPM US SELECT EQ-C;LU;CFME;;1;NA;JPM INV-JPM US SELECT EQ-C;5279.95;PROM;;;469625.25;3;0;NA;2479598;PROM;US;0.001;0.000;17.999
"8205";ACCIONES USA;2023-04-30;MOAT US;MARKET VECTORS WIDE MOAT ETF;US;ETFA;;1;NA;MARKET VECTORS WIDE MOAT ETF;36241.00;CA;;;59926.18;3;0;NA;2171785;PROM;US;0.046;0.000;15.765
"8205";ACCIONES USA;2023-04-30;MORAMFZ LX;MORGAN ST-US ADVANTAGE-ZUSD;LU;CFME;;1;NA;MORGAN ST-US ADVANTAGE-ZUSD;4699.86;PROM;;;73341.29;3;0;NA;344694;PROM;US;0.005;0.000;2.502
"8205";ACCIONES USA;2023-04-30;QQQ US;Invesco QQQ Trust Series 1;US;ETFA;;1;NA;Invesco QQQ Trust Series 1;2300.00;CA;;;259112.45;3;0;NA;595959;PROM;US;0.013;0.000;4.326
"8205";ACCIONES USA;2023-04-30;SMOT US;VANECK MORNINGSTAR SMID MOAT;US;CFME;;1;NA;VANECK MORNINGSTAR SMID MOAT;7000.00;PROM;;;22500.43;3;0;NA;157503;PROM;US;0.000;0.000;1.143
"8205";ACCIONES USA;2023-04-30;SPY US;SPDR S&P500 ETF Trust;US;ETFA;;1;NA;SPDR S&P500 ETF Trust;3857.00;CA;;;334116.57;3;0;NA;1288688;PROM;US;0.000;0.000;9.355
"8205";ACCIONES USA;2023-04-30;UCAP LN;OSSIAM SHILLER BRLY CAPE USD;LU;ETFA;;1;NA;OSSIAM SHILLER BRLY CAPE USD;840.00;CA;;;892104.82;3;0;NA;749368;PROM;US;0.034;0.000;5.440
"8205";ACCIONES USA;2023-04-30;VOO US;Vanguard S&P 500 ETF;US;ETFA;;1;NA;Vanguard S&P 500 ETF;6800.00;CA;;;306900.77;3;0;NA;2086925;PROM;US;0.025;0.000;15.149
"8205";ACCIONES USA;2023-04-30;XLF US;FINANCIAL SELECT SECTOR;US;ETFA;;1;NA;FINANCIAL SELECT SECTOR;28000.00;CA;;;26645.46;3;0;NA;746073;PROM;US;0.000;0.000;5.416
"8205";ACCIONES USA;2023-04-30;FDL US;FIRST TRUST MORN DVD LEAD IN;US;ETFA;;1;NA;FIRST TRUST MORN DVD LEAD IN;23700.00;PROM;;;28806.34;3;0;NA;682710;PROM;US;0.000;0.000;4.956
"8205";ACCIONES USA;2023-04-30;INVAMEI LX;"91GSF-AMER FRANCH F-I IN USD";LU;CFME;;1;A;"91GSF-AMER FRANCH F-I IN USD";18416.73;PROM;;;43715.59;3;0;NA;805098;PROM;US;0.312;0.000;5.844
"8987";INDEX FUND US;2023-04-30;GE US;GENERAL ELECTRIC CO.;US;ACE;;1;NA;NA;3342.00;PROM;;;99.04;3;0;NA;331;PROM;US;0.001;0.000;0.403
"8300";U.S. DOLLAR;2023-04-30;BGFAMBA LN;Baillie Gifford Overseas Growt;GB;CFME;;1;NA;NA;715.90;GBP;;;12.34;3;0;NA;9;GBP;US;0.000;0.000;0.018
"8300";U.S. DOLLAR;2023-04-30;CSPX LN;Ishares Core S&P 500 Ucits Etf;IE;ETFA;;1;NA;NA;12200.00;PROM;;;431.53;3;0;NA;5265;PROM;US;0.000;0.000;10.372
"8300";U.S. DOLLAR;2023-04-30;INAMEIA LN;Ninety One Funds Series Ii - A;GB;CFME;;1;NA;NA;60000.00;GBP;;;5.86;3;0;NA;352;GBP;US;0.000;0.000;0.693
"8300";U.S. DOLLAR;2023-04-30;IVV US;Ishares Core S&P 500 Etf;US;ETFA;;1;NA;NA;15280.00;PROM;;;417.66;3;0;NA;6382;PROM;US;0.000;0.000;12.572
"8300";U.S. DOLLAR;2023-04-30;IYR US;Ishares U S  Real Estate Etf;US;ETFA;;1;NA;NA;2800.00;PROM;;;85.68;3;0;NA;240;PROM;US;0.000;0.000;0.473
"8300";U.S. DOLLAR;2023-04-30;JPUSGIU LX;Jpmorgan Funds - Us Growth Fun;LU;CFME;;1;NA;NA;5900.00;PROM;;;365.86;3;0;NA;2159;PROM;US;0.000;0.000;4.253
"8300";U.S. DOLLAR;2023-04-30;JPUSSIU LX;Jpmorgan Investment Funds - Us;LU;CFME;;1;NA;NA;8567.35;PROM;;;390.31;3;0;NA;3344;PROM;US;0.000;0.000;6.587
"8300";U.S. DOLLAR;2023-04-30;JPUVIAU LX;Jpmorgan Funds - Us Value Fund;LU;CFME;;1;NA;NA;12479.64;PROM;;;304.49;3;0;NA;3800;PROM;US;0.000;0.000;7.486
"8300";U.S. DOLLAR;2023-04-30;MGK US;Vanguard Mega Cap 300 Growth E;US;ETFA;;1;NA;NA;1300.00;PROM;;;208.13;3;0;NA;271;PROM;US;0.000;0.000;0.534
"8300";U.S. DOLLAR;2023-04-30;MORAMFZ LX;Morgan St-Us Advantage-Zusd;LU;CFME;;1;NA;NA;102.50;PROM;;;91.30;3;0;NA;9;PROM;US;0.000;0.000;0.018
"8300";U.S. DOLLAR;2023-04-30;PIMSISA ID;Pimco Gis Stocksplus Fund;IE;CFME;;1;NA;NA;32451.35;PROM;;;50.70;3;0;NA;1645;PROM;US;0.000;0.000;3.240
"8300";U.S. DOLLAR;2023-04-30;QUAL US;Ishares Msci Usa Quality Facto;US;ETFA;;1;NA;NA;3000.00;PROM;;;126.19;3;0;NA;379;PROM;US;0.000;0.000;0.747
"8300";U.S. DOLLAR;2023-04-30;SPYG US;Spdr S&P 500 Growth Etf;US;ETFA;;1;NA;NA;129700.00;PROM;;;56.15;3;0;NA;7283;PROM;US;0.000;0.000;14.347
"8300";U.S. DOLLAR;2023-04-30;TEMTIAU LX;Franklin Templeton Investment;LU;CFME;;1;NA;NA;37200.00;PROM;;;44.39;3;0;NA;1651;PROM;US;0.000;0.000;3.252
"8300";U.S. DOLLAR;2023-04-30;TRPSCEI LX;T Rowe Price Funds Sicav - Us;LU;CFME;;1;NA;NA;78.81;PROM;;;94.16;3;0;NA;7;PROM;US;0.000;0.000;0.014
"8300";U.S. DOLLAR;2023-04-30;VDE US;Vanguard Energy Index Fund;US;ETFA;;1;NA;NA;5200.00;PROM;;;116.94;3;0;NA;608;PROM;US;0.000;0.000;1.198
"8300";U.S. DOLLAR;2023-04-30;VGT US;Vanguard Information Technolog;US;ETFA;;1;NA;NA;5650.00;PROM;;;384.36;3;0;NA;2172;PROM;US;0.000;0.000;4.279
"8300";U.S. DOLLAR;2023-04-30;VHT US;Vanguard Health Care;US;ETFA;;1;NA;NA;5721.00;PROM;;;245.74;3;0;NA;1406;PROM;US;0.000;0.000;2.770
"8300";U.S. DOLLAR;2023-04-30;VONUSEG LX;Vontobel Fund - Us Equity;LU;CFME;;1;NA;NA;17387.32;PROM;;;224.93;3;0;NA;3911;PROM;US;0.000;0.000;7.704
"8300";U.S. DOLLAR;2023-04-30;VOX US;Vanguard Telecommunication Ser;US;ETFA;;1;NA;NA;13926.00;PROM;;;98.91;3;0;NA;1377;PROM;US;0.000;0.000;2.713
"8300";U.S. DOLLAR;2023-04-30;XLY US;Consumer Discretionary Select;US;ETFA;;1;NA;NA;6100.00;PROM;;;147.86;3;0;NA;902;PROM;US;0.000;0.000;1.777
"8300";U.S. DOLLAR;2023-04-30;XLF US;Financial Select Sector Spdr F;US;ETFA;;1;NA;NA;9000.00;PROM;;;33.17;3;0;NA;299;PROM;US;0.000;0.000;0.589
"8300";U.S. DOLLAR;2023-04-30;XLI US;Industrial Select Sector Spdr;US;ETFA;;1;NA;NA;10200.00;PROM;;;100.00;3;0;NA;1020;PROM;US;0.000;0.000;2.009
"8437";ESTADOS UNIDOS;2023-04-30;ETF QQQQ;POWERSHARES QQQ;US;ETFA;;1;NA;NA;8642.00;PROM;;;322.56;3;0;NA;2788;PROM;US;0.000;0.000;1.944
"8437";ESTADOS UNIDOS;2023-04-30;ETF VUG;VANGUARD GROWTH ETF;US;ETFA;;1;NA;NA;60837.00;PROM;;;252.03;3;0;NA;15333;PROM;US;0.000;0.000;10.693
"8437";ESTADOS UNIDOS;2023-04-30;ETFA USMV;ISHARES MIN VOL;US;ETFA;;1;NA;NA;114341.00;PROM;;;73.82;3;0;NA;8441;PROM;US;0.000;0.000;5.886
"8437";ESTADOS UNIDOS;2023-04-30;CFME JPUGC;JPMORGAN FUNDS - US GROWTH FUN;LU;CFME;;1;NA;NA;179318.36;PROM;;;53.81;3;0;NA;9649;PROM;LU;0.548;0.000;6.729
"8437";ESTADOS UNIDOS;2023-04-30;ETFA VOOV;VANGUARD S&P 500 VALUE ETF;US;ETFA;;1;NA;NA;27244.00;PROM;;;149.28;3;0;NA;4067;PROM;US;0.000;0.000;2.836
"8437";ESTADOS UNIDOS;2023-04-30;CFME NELVI;Neuberger Berman US Large Cap;IE;CFME;;1;NA;NA;271647.00;PROM;;;10.26;3;0;NA;2787;PROM;IE;0.146;0.000;1.944
"8437";ESTADOS UNIDOS;2023-04-30;ETFA DGRW;WISDOMTREE US QUALITY DIVIDEND;US;ETFA;;1;NA;NA;68766.00;PROM;;;63.49;3;0;NA;4366;PROM;US;0.000;0.000;3.045
"8437";ESTADOS UNIDOS;2023-04-30;ETFA CSPX;ISHARES CORE S&P 500 UCITS ETF;IE;ETFA;;1;NA;NA;95702.00;PROM;;;431.53;3;0;NA;41298;PROM;US;0.000;0.000;28.800
"8437";ESTADOS UNIDOS;2023-04-30;ETFA JQUA;JP MORGAN INVESTMENT MANAGEMEN;US;ETFA;;1;NA;NA;101474.00;PROM;;;41.80;3;0;NA;4242;PROM;US;0.000;0.000;2.958
"8437";ESTADOS UNIDOS;2023-04-30;ETFA IVV;ISHARES S&P 500 INDEX FUND;US;ETFA;;1;NA;NA;75404.00;PROM;;;417.66;3;0;NA;31493;PROM;US;0.000;0.000;21.962
"8437";ESTADOS UNIDOS;2023-04-30;ETFA IYW;BARCLAYS IYW-I SHARES TECHNOLO;US;ETFA;;1;NA;NA;98789.00;PROM;;;93.04;3;0;NA;9191;PROM;US;0.000;0.000;6.409
"8458";EUROAMERICA USA;2023-04-30;IYJ;ISHARES DJ US INDUSTRIAL SEC;US;ETFA;;1;NA;NA;18232.00;CA;;;80097.04;3;0;NA;1460329;PROM;US;0.236;0.000;1.470
"8458";EUROAMERICA USA;2023-04-30;MOAT;VANECK MORNINGSTAR WIDE MOAT;US;ETFA;;1;NA;NA;73128.00;CA;;;59926.18;3;0;NA;4382282;PROM;US;0.000;0.000;4.411
"8458";EUROAMERICA USA;2023-04-30;SPY;SPDR TRUST SERIES I;US;ETFA;;1;NA;NA;1156.00;CA;;;334116.57;3;0;NA;386239;PROM;US;0.000;0.000;0.389
"8458";EUROAMERICA USA;2023-04-30;UCAP;OSSIAM SHILLER BRLY CAPE USD;LU;ETFA;;1;NA;NA;4900.00;CA;;;892104.82;3;0;NA;4371314;PROM;LU;0.000;0.000;4.400
"8458";EUROAMERICA USA;2023-04-30;VDC;VANGUARD CONSUMER STAPLES ETF;US;ETFA;;1;NA;NA;14867.00;CA;;;161077.72;3;0;NA;2394742;PROM;US;0.062;0.000;2.410
"8458";EUROAMERICA USA;2023-04-30;VFH;VANGUARD S&P 500 ETF;US;ETFA;;1;NA;NA;44115.00;CA;;;63926.61;3;0;NA;2820122;PROM;US;0.003;0.000;2.838
"8458";EUROAMERICA USA;2023-04-30;VHT;VANGUARD HEALTH CARE ETF;US;ETFA;;1;NA;NA;37473.00;CA;;;197402.94;3;0;NA;7397280;PROM;US;0.121;0.000;7.445
"8458";EUROAMERICA USA;2023-04-30;CSPX;ISHARES CORE S&P 500;IE;ETFA;;1;AAA;NA;16823.00;CA;;;346648.05;3;0;NA;5831660;PROM;IE;0.000;0.000;5.870
"8458";EUROAMERICA USA;2023-04-30;IVV;ISHARES S&P 500 INDEX FUND;US;ETFA;;1;NA;NA;1361.00;CA;;;335506.28;3;0;NA;456624;PROM;US;0.000;0.000;0.460
"8458";EUROAMERICA USA;2023-04-30;VOO;VANGUARD S&P 500 ETF;US;ETFA;;1;NA;NA;11695.00;CA;;;306900.77;3;0;NA;3589205;PROM;US;0.004;0.000;3.613
"8458";EUROAMERICA USA;2023-04-30;VOX;VANGUARD TELECOM SERVICE ETF;US;ETFA;;1;NA;NA;84677.00;CA;;;79454.40;3;0;NA;6727960;PROM;US;0.457;0.000;6.772
"8458";EUROAMERICA USA;2023-04-30;XLB;MATERIALS SELECT SECTOR SPDR;US;ETFA;;1;NA;NA;22686.00;CA;;;64705.82;3;0;NA;1467916;PROM;US;0.062;0.000;1.477
"8458";EUROAMERICA USA;2023-04-30;XLE;ENERGY SELECT SECTOR SPDR FUND;US;ETFA;;1;NA;NA;75400.00;CA;;;68384.93;3;0;NA;5156224;PROM;US;0.075;0.000;5.190
"8458";EUROAMERICA USA;2023-04-30;XLF;FINANCIAL SELECT SECTOR SPDR;US;ETFA;;1;NA;NA;248605.00;CA;;;26645.46;3;0;NA;6624195;PROM;US;0.042;0.000;6.667
"8458";EUROAMERICA USA;2023-04-30;XLI;INDUSTRIAL SELECT SECT SPDR;US;ETFA;;1;NA;NA;67275.00;CA;;;80330.00;3;0;NA;5404201;PROM;US;0.083;0.000;5.439
"8458";EUROAMERICA USA;2023-04-30;XLK;Technology Select Sector SPDR;US;ETFA;;1;NA;NA;163534.00;CA;;;121161.74;3;0;NA;19814064;PROM;US;0.126;0.000;19.943
"8458";EUROAMERICA USA;2023-04-30;XLP;CONSUMER STAPLES SPDR;US;ETFA;;1;NA;NA;60511.00;CA;;;62207.55;3;0;NA;3764241;PROM;US;0.036;0.000;3.789
"8458";EUROAMERICA USA;2023-04-30;XLRE;REAL ESTATE SELECT SECTOR SPDR;US;ETFA;;1;NA;NA;45020.00;CA;;;30324.58;3;0;NA;1365213;PROM;US;0.049;0.000;1.374
"8458";EUROAMERICA USA;2023-04-30;XLU;UTILITIES SELECT SECTOR SPDR;US;ETFA;;1;NA;NA;39909.00;CA;;;55411.63;3;0;NA;2211423;PROM;US;0.028;0.000;2.226
"8458";EUROAMERICA USA;2023-04-30;XLV;HEALT CARE SELECT SECTOR;US;ETFA;;1;NA;NA;49191.00;CA;;;107264.65;3;0;NA;5276455;PROM;US;0.000;0.000;5.311
"8458";EUROAMERICA USA;2023-04-30;XLY;CONSUMER DISCRETIONARY SELT;US;ETFA;;1;NA;NA;65594.00;CA;;;118775.94;3;0;NA;7790989;PROM;US;0.079;0.000;7.842
"8479";TOP USA;2023-04-30;PIMINIA ID EQUITY;PIMCO GIS INCOME FUND;IE;CFME;;1;NA;NA;2263332.02;CU;;;13021.49;3;0;NA;29471955;CU;IE;0.000;0.000;68.464
"8480";ACCIONES USA;2023-04-30;AAPL US;APPLE COMPUTER INC.;US;ACE;;1;NA;"0";22804.00;PROM;;;136303.94;3;0;NC;3108275;PROM;US;0.000;0.000;8.539
"8480";ACCIONES USA;2023-04-30;AMD US;ADVANCED MICRO DVCS INC.;US;ACE;;1;NA;"0";18114.00;PROM;;;71790.92;3;0;NA;1300421;PROM;US;0.001;0.001;3.572
"8480";ACCIONES USA;2023-04-30;ABT US;ABBOTT LABORATORIES.;US;ACE;;1;NA;"0";8373.00;PROM;;;88740.55;3;0;NC;743025;PROM;US;0.000;0.000;2.041
"8480";ACCIONES USA;2023-04-30;AMZN US;AMAZON COM INC;US;ACE;;1;NA;"0";14894.00;PROM;;;84707.99;3;0;NC;1261641;PROM;US;0.004;0.000;3.466
"8480";ACCIONES USA;2023-04-30;ANET US;Arista Networks Inc;US;ACE;;1;NA;"0";5120.00;PROM;;;128656.53;3;0;NC;658721;PROM;US;0.002;0.001;1.810
"8480";ACCIONES USA;2023-04-30;CDNS US;CADENCE DESIGN SYS INC;US;ACE;;1;NA;"0";6366.00;PROM;;;168251.19;3;0;NA;1071087;PROM;US;0.002;0.002;2.942
"8480";ACCIONES USA;2023-04-30;CHD US;CHURCH & DWIGHT INC.;US;ACE;;1;NA;"0";8027.00;PROM;;;78016.50;3;0;NC;626238;PROM;US;0.006;0.003;1.720
"8480";ACCIONES USA;2023-04-30;COST US;COSTCO WHOLESALE CORP;US;ACE;;1;NA;"0";1921.00;PROM;;;404236.63;3;0;NC;776539;PROM;US;0.000;0.000;2.133
"8480";ACCIONES USA;2023-04-30;DHR US;DANAHER CORP;US;ACE;;1;NA;"0";7225.00;PROM;;;190309.80;3;0;NC;1374988;PROM;US;0.001;0.001;3.777
"8480";ACCIONES USA;2023-04-30;EL US;ESTEE LAUDER CO.;US;ACE;;1;NA;"0";5010.00;PROM;;;198190.18;3;0;NC;992933;PROM;US;0.002;0.004;2.728
"8480";ACCIONES USA;2023-04-30;EW US;EDWARDS LIFESCIENCES;US;ACE;;1;NA;"0";20788.00;PROM;;;70674.33;3;0;NC;1469178;PROM;US;0.003;0.002;4.036
"8480";ACCIONES USA;2023-04-30;GOOG US;GOOGLE INC-CL C;US;ACE;;1;NA;"0";30369.00;PROM;;;86933.13;3;0;NC;2640072;PROM;US;0.009;0.000;7.253
"8480";ACCIONES USA;2023-04-30;HD US;HOME DEPOT INC;US;ACE;;1;NA;"0";4440.00;PROM;;;241423.78;3;0;NC;1071922;PROM;US;0.000;0.000;2.945
"8480";ACCIONES USA;2023-04-30;ISRG US;Intuitive Surgical Inc;US;ACE;;1;NA;"0";5220.00;PROM;;;241970.03;3;0;NC;1263084;PROM;US;0.004;0.001;3.470
"8480";ACCIONES USA;2023-04-30;JPM US;J. P. MORGAN CHASE & CO.;US;ACE;;1;NA;JP MORGAN FUNDS;4830.00;PROM;;;111048.19;3;0;NC;536363;PROM;US;0.000;0.000;1.473
"8480";ACCIONES USA;2023-04-30;MSFT US;MICROSOFT CORPORATION.;US;ACE;;1;NA;"0";11871.00;PROM;;;246821.96;3;0;NC;2930023;PROM;US;0.000;0.000;8.049
"8480";ACCIONES USA;2023-04-30;NKE US;NIKE INC -CL B;US;ACE;;1;NA;"0";9950.00;PROM;;;101794.18;3;0;NC;1012852;PROM;US;0.001;0.000;2.782
"8480";ACCIONES USA;2023-04-30;NVDA US;NVIDIA CORP.;US;ACE;;1;NA;"0";10340.00;PROM;;;222907.72;3;0;NC;2304866;PROM;US;0.002;0.000;6.332
"8480";ACCIONES USA;2023-04-30;ODFL US;OLD DOMINIUM FREIGHT LINE INC;US;ACE;;1;NA;"0";2066.00;PROM;;;257369.29;3;0;NC;531725;PROM;US;0.002;0.002;1.461
"8480";ACCIONES USA;2023-04-30;PGR US;PROGRESSIVE CORP;US;ACE;;1;NA;"0";20342.00;PROM;;;109570.12;3;0;NC;2228875;PROM;US;0.003;0.003;6.123
"8480";ACCIONES USA;2023-04-30;RSG US;REPUBLIC SERVICES INC;US;ACE;;1;NA;"0";6274.00;PROM;;;116173.25;3;0;NC;728871;PROM;US;0.002;0.002;2.002
"8480";ACCIONES USA;2023-04-30;SHW US;SHERWIN-WILLIAMS CO/THE;US;ACE;;1;NA;"0";7357.00;PROM;;;190815.88;3;0;NC;1403832;PROM;US;0.008;0.002;3.856
"8480";ACCIONES USA;2023-04-30;SPGI US;S&P Global Inc;US;ACE;;1;NA;"0";5080.00;PROM;;;291260.51;3;0;NC;1479603;PROM;US;0.002;0.001;4.065
"8480";ACCIONES USA;2023-04-30;UNP US;UNION PACIFIC CORP;US;ACE;;1;NA;"0";7560.00;PROM;;;157205.81;3;0;NC;1188476;PROM;US;0.001;0.002;3.265
"8480";ACCIONES USA;2023-04-30;V US;VISA INC-CLASS A SHARES;US;ACE;;1;NA;"0";7885.00;PROM;;;186952.01;3;0;NC;1474117;PROM;US;0.000;0.001;4.050
"8488";GO SELECTAS USA;2023-04-30;SPY US;SPDR S&P 500 ETF TRU SPDR S&P;US;ETFA;;1;NA;NA;3438.00;PROM;;;334116.57;3;0;NA;1148693;PROM;US;0.000;0.419;1.069
"8488";GO SELECTAS USA;2023-04-30;SANNAMU LX;SANTANDER GO NORTH AMERICAN EQ;LU;CFME;;1;NA;NA;1412954.48;PROM;;;73531.99;3;0;NA;103897355;PROM;LU;47.333;44.428;96.704
"8515";USA;2023-04-30;SPXS;SOURCE S&P 500 UCITS ETF;US;ETFA;;1;NA;NA;18853.00;PROM;;;799.76;3;0;NA;15078;PROM;US;0.121;0.000;20.009
"8515";USA;2023-04-30;VOO;VANGUARD GROWTH ETF;US;ETFA;;1;NA;NA;33579.00;PROM;;;382.05;3;0;NA;12829;PROM;US;0.004;0.000;17.025
"8515";USA;2023-04-30;VUSD;VANGUARD S&P 500 ETF IS A UCIT;US;ETFA;;1;NA;NA;37436.00;PROM;;;78.75;3;0;NA;2948;PROM;US;0.010;0.000;3.912
"8515";USA;2023-04-30;BBUS;JPMORGAN BETABUILDERS US EQUIT;US;ETFA;;1;NA;NA;40007.00;PROM;;;74.50;3;0;NA;2981;PROM;US;0.195;0.000;3.956
"8515";USA;2023-04-30;CSSPX;ISHARES CORE S&P 500 UCITS E;US;ETFA;;1;NA;NA;41835.00;PROM;;;431.65;3;0;NA;18058;PROM;US;0.033;0.000;23.964
"8515";USA;2023-04-30;S5USAS;UBS ETF (IE) S&P 500 SF;US;ETFA;;1;NA;NA;162565.00;PROM;;;77.96;3;0;NA;12674;PROM;US;8.725;0.000;16.819
"8515";USA;2023-04-30;SPY;SPDR Trust ETF;US;ETFA;;1;NA;NA;7165.00;PROM;;;415.93;3;0;NA;2980;PROM;US;0.001;0.000;3.955
"8515";USA;2023-04-30;IVV;iShares S&P 500 Index Fund ETF;US;ETFA;;1;NA;NA;17970.00;PROM;;;417.66;3;0;NA;7505;PROM;US;0.002;0.000;9.960
"8712";ESTADOS UNIDOS;2023-04-30;USMV;ISHARES MSCI USA MINIMUN VOL;US;ETFA;;1;NA;NA;29404.00;PROM;;;59299.61;3;0;NA;1743646;PROM;US;0.008;0.000;2.004
"8712";ESTADOS UNIDOS;2023-04-30;XLU;SPDR Utilities Select Sector S;US;ETFA;;1;NA;NA;33429.00;PROM;;;55411.63;3;0;NA;1852355;PROM;US;0.014;0.000;2.129
"8712";ESTADOS UNIDOS;2023-04-30;XLY;SPDR Consumer Discretionary Se;US;ETFA;;1;NA;NA;43402.00;PROM;;;118775.94;3;0;NA;5155113;PROM;US;0.044;0.000;5.926
"8712";ESTADOS UNIDOS;2023-04-30;XLE;SPDR Energy Select Sector SPDR;US;ETFA;;1;NA;NA;46029.00;PROM;;;68384.93;3;0;NA;3147690;PROM;US;0.010;0.000;3.618
"8712";ESTADOS UNIDOS;2023-04-30;XLI;INDUSTRIAL SELECT SECTOR SPDR.;US;ETFA;;1;NA;NA;63149.00;PROM;;;80330.00;3;0;NA;5072759;PROM;US;0.047;0.000;5.831
"8712";ESTADOS UNIDOS;2023-04-30;XLRE;STATE STREET CORP;US;ETFA;;1;NA;NA;64780.00;PROM;;;30324.58;3;0;NA;1964426;PROM;US;0.054;0.000;2.258
"8712";ESTADOS UNIDOS;2023-04-30;XLC;COMM SERV SELECT SECTOR SPDR;US;ETFA;;1;NA;NA;71537.00;PROM;;;48117.67;3;0;NA;3442194;PROM;US;0.038;0.000;3.957
"8712";ESTADOS UNIDOS;2023-04-30;XLP;SPDR Consumer Staples Select S;US;ETFA;;1;NA;NA;74050.00;PROM;;;62207.55;3;0;NA;4606469;PROM;US;0.031;0.000;5.295
"8712";ESTADOS UNIDOS;2023-04-30;XLV;SPDR Health Care Select Sector;US;ETFA;;1;NA;NA;92692.00;PROM;;;107264.65;3;0;NA;9942575;PROM;US;0.031;0.000;11.429
"8712";ESTADOS UNIDOS;2023-04-30;XLK;SPDR Select Sector Technology;US;ETFA;;1;NA;NA;120538.00;PROM;;;121161.74;3;0;NA;14604594;PROM;US;0.042;0.000;16.787
"8712";ESTADOS UNIDOS;2023-04-30;DGRW;WISDOMTREE U.S.QUALITY DIVI;US;ETFA;;1;NA;NA;122292.00;PROM;;;51001.52;3;0;NA;6237078;PROM;US;0.092;0.000;7.169
"8712";ESTADOS UNIDOS;2023-04-30;JQUA;JPMORGAN US QUALITY FACTOR;US;ETFA;;1;NA;NA;186041.00;PROM;;;33577.94;3;0;NA;6246874;PROM;US;0.647;0.000;7.181
"8712";ESTADOS UNIDOS;2023-04-30;XLF;SPDR Financial Select Sector S;US;ETFA;;1;NA;NA;281268.00;PROM;;;26645.46;3;0;NA;7494515;PROM;US;0.029;0.000;8.615
"8712";ESTADOS UNIDOS;2023-04-30;SPXS;SOURCE S&P 500 UCITS ETF;US;ETFA;;1;NA;NA;20660.00;PROM;;;642447.21;3;0;NA;13272959;PROM;US;0.133;0.000;15.257
"8712";ESTADOS UNIDOS;2023-04-30;SPY;SPDR Trust ETF;US;ETFA;;1;NA;NA;107.00;PROM;;;334116.57;3;0;NA;35750;PROM;US;0.000;0.000;0.041
"8712";ESTADOS UNIDOS;2023-04-30;XLB;SPDR Materials Select Sector S;US;ETFA;;1;NA;NA;27770.00;PROM;;;64705.82;3;0;NA;1796881;PROM;US;0.038;0.000;2.065
"8915";USA;2023-04-30;CSPX LN Equity;ISHARES CORE S&P 500 UCITS ETF;IE;ETFA;;1;NA;NA;15733.00;CA;;;346648.05;3;0;NA;5453814;PROM;US;0.000;0.012;21.382
